time,lat,lng,demand
"09:00",22.192,120.811,1
"09:00",24.985,121.535,1
"09:00",25.052,121.616,1
"09:00",24.981,121.421,1
"09:00",25.011,121.206,1
"09:00",24.995,121.343,1
"09:00",25.04,121.504,1
"09:00",25.057,121.266,1
"09:00",24.944,121.294,1
"09:00",25.051,121.298,1
"09:00",25.037,121.443,1
"09:00",25.069,121.484,1
"09:00",25.017,121.544,1
"09:00",24.829,121.773,1
"09:00",25.039,121.469,1
"09:00",25.043,121.511,1
"09:00",25.125,121.73,1
"09:00",25.113,121.534,1
"09:00",24.803,120.999,1
"09:00",22.631,120.449,1
"09:00",24.767,121.028,1
"09:00",24.863,121.213,1
"09:00",24.968,121.444,1
"09:00",25.035,121.552,1
"09:00",25.038,121.569,1
"09:00",25.036,121.552,1
"09:00",22.68,120.309,1
"09:00",24.909,121.25,1
"09:00",25.018,121.33,1
"09:00",25.008,121.416,1
"09:00",25.043,121.488,1
"09:00",25.037,121.449,1
"09:00",25.047,121.293,1
"09:00",24.985,121.273,1
"09:00",22.664,120.291,1
"09:00",22.007,120.742,1
"09:00",24.98,121.277,1
"09:00",24.987,121.495,1
"09:00",25.119,121.733,1
"09:00",24.988,121.539,1
"09:00",25.056,121.293,1
"09:00",22.945,120.338,1
"09:00",23,120.195,1
"09:00",23.444,120.227,1
"09:00",24.986,121.243,1
"09:00",24.972,121.275,1
"09:00",25.022,121.559,1
"09:00",25.005,121.434,1
"09:00",24.826,121.009,1
"09:00",22.662,120.286,1
"09:00",25.047,121.474,1
"09:00",24.189,120.616,1
"09:00",25.095,121.524,1
"09:00",25.055,121.534,1
"09:00",24.99,121.469,1
"09:00",24.813,120.958,1
"09:00",25.016,121.512,1
"09:00",22.661,120.303,1
"09:00",25.065,121.287,1
"09:00",23.04,120.25,1
"09:00",22.644,120.336,1
"09:00",25.009,121.501,1
"09:00",24.788,121.002,1
"09:00",24.994,121.335,1
"09:00",24.149,120.664,1
"09:00",25.064,121.516,1
"09:00",25.075,121.585,1
"09:00",25.023,121.533,1
"09:00",25.072,121.376,1
"09:00",25.032,121.412,1
"09:00",23.967,120.478,1
"09:00",24.126,120.666,1
"09:00",25.099,121.45,1
"09:00",25.117,121.516,1
"09:00",25.04,121.481,1
"09:00",24.993,121.306,1
"09:00",24.805,121.046,1
"09:00",24.997,121.525,1
"09:00",25.081,121.7,1
"09:00",22.983,120.21,1
"09:00",25.07,121.483,1
"09:00",25.096,121.828,1
"09:00",24.035,120.937,1
"09:00",24.973,121.39,1
"09:00",23.451,120.235,1
"09:00",25.148,121.521,1
"09:00",22.645,120.419,1
"09:00",24.096,120.691,1
"09:00",25.063,121.518,1
"09:00",22.995,120.152,1
"09:00",25.003,121.49,1
"09:00",24.301,121.168,1
"09:00",24.89,121.074,1
"09:00",24.835,121.01,1
"09:00",25,121.554,1
"09:00",24.96,121.511,1
"09:00",25.022,121.511,1
"09:00",25.054,121.469,1
"09:00",25.023,121.513,1
"09:00",25.001,121.525,1
"09:00",24.999,121.541,1
"09:00",25.095,121.526,1
"09:00",24.979,121.545,1
"09:00",22.631,120.33,1
"09:00",24.801,120.995,1
"09:00",23.013,120.26,1
"09:00",25.058,121.333,1
"09:00",22.629,120.297,1
"09:00",25.105,121.655,1
"09:00",25.022,121.473,1
"09:00",25.014,121.514,1
"09:00",24.971,121.542,1
"09:00",24.033,121.426,1
"09:00",25.022,121.556,1
"09:00",24.974,121.438,1
"09:00",25.004,121.203,1
"09:00",25.033,121.576,1
"09:00",25.04,121.381,1
"09:00",24.939,121.206,1
"09:00",24.995,121.292,1
"09:00",24.883,121.294,1
"09:00",25.089,121.459,1
"09:00",25.053,121.255,1
"09:00",24.912,121.168,1
"09:00",25.09,121.504,1
"09:00",25.08,121.516,1
"09:00",24.148,120.692,1
"09:00",24.867,121.203,1
"09:00",25.042,121.577,1
"09:00",25.014,121.516,1
"09:00",25.006,121.206,1
"09:00",24.949,121.38,1
"09:00",24.959,121.204,1
"09:00",23.875,120.566,1
"09:00",23.675,120.39,1
"09:00",25.097,121.486,1
"09:00",25.03,121.427,1
"09:00",25.134,121.758,1
"09:00",22.637,120.355,1
"09:00",25.006,121.515,1
"09:00",25.068,121.384,1
"09:00",25.01,121.469,1
"09:00",24.146,120.708,1
"09:00",25.036,121.577,1
"09:00",25.017,121.457,1
"09:00",22.963,120.184,1
"09:00",24.184,120.598,1
"09:00",24.996,121.415,1
"09:00",24.187,120.593,1
"09:00",25.009,121.503,1
"09:00",24.983,121.45,1
"09:00",25.015,121.548,1
"09:00",25.061,121.453,1
"09:00",25.093,121.638,1
"09:00",24.979,121.307,1
"09:00",22.979,120.228,1
"09:00",22.985,120.186,1
"09:00",25.055,121.29,1
"09:00",24.172,120.697,1
"09:00",25.051,121.473,1
"09:00",25.007,121.212,1
"09:00",24.955,121.217,1
"09:00",25.028,121.52,1
"09:00",24.164,120.719,1
"09:00",22.628,120.301,1
"09:00",23.012,120.262,1
"09:00",25.009,121.561,1
"09:00",24.934,121.288,1
"09:00",25.029,121.417,1
"09:00",24.184,120.684,1
"09:00",25.089,121.489,1
"09:00",22.614,120.311,1
"09:00",22.723,120.331,1
"09:00",24.258,120.57,1
"09:00",24.822,121.022,1
"09:00",22.977,120.219,1
"09:00",25.027,121.517,1
"09:00",24.817,120.958,1
"09:00",25.003,121.203,1
"09:00",24.953,121.24,1
"09:00",24.996,121.487,1
"09:00",25.054,121.488,1
"09:00",24.785,121.019,1
"09:00",23,120.209,1
"09:00",23.586,120.5,1
"09:00",25.057,121.305,1
"09:00",24.951,121.238,1
"09:00",24.987,121.315,1
"09:00",24.241,120.571,1
"09:00",24.913,121.185,1
"09:00",25.05,121.382,1
"09:00",25.021,121.47,1
"09:00",25.054,121.561,1
"09:00",25.098,121.531,1
"09:00",25.116,121.519,1
"09:00",24.915,121.524,1
"09:00",24.829,121.011,1
"09:00",24.958,121.128,1
"09:00",25.028,121.466,1
"09:00",24.152,120.689,1
"09:00",25.03,121.565,1
"09:00",22.979,120.195,1
"09:00",24.802,120.987,1
"09:00",25.071,121.483,1
"09:00",25.18,121.445,1
"09:00",25.051,121.485,1
"09:00",23.751,120.286,1
"09:00",22.649,120.3,1
"09:00",25.177,121.422,1
"09:00",25.054,121.503,1
"09:00",25.057,121.501,1
"09:00",25,121.539,1
"09:00",22.625,120.284,1
"09:00",24.952,121.345,1
"09:00",25.028,121.516,1
"09:00",24.171,120.64,1
"09:00",24.939,121.686,1
"09:00",23.977,120.728,1
"09:00",24.983,121.316,1
"09:00",25.002,121.314,1
"09:00",24.084,120.693,1
"09:00",22.669,120.294,1
"09:00",25.146,121.466,1
"09:00",24.992,121.557,1
"09:00",25.194,121.436,1
"09:00",25.091,121.488,1
"09:00",24.987,121.192,1
"09:00",25.044,121.603,1
"09:00",22.62,120.288,1
"09:00",25.008,121.201,1
"09:00",24.092,120.695,1
"09:00",25.062,121.523,1
"09:00",25.003,121.516,1
"09:00",24.796,121.003,1
"09:00",25.046,121.458,1
"09:00",22.642,120.375,1
"09:00",25.128,121.747,1
"09:00",25.075,121.511,1
"09:00",25.046,121.476,1
"09:00",22.576,120.307,1
"09:00",25.046,121.467,1
"09:00",25.061,121.613,1
"09:00",24.97,121.379,1
"09:00",22.624,120.286,1
"09:00",25.003,121.458,1
"09:00",23.041,120.248,1
"09:00",24.233,120.559,1
"09:00",25.063,121.523,1
"09:00",24.999,121.539,1
"09:00",24.991,121.538,1
"09:00",24.946,121.343,1
"09:00",25.034,121.456,1
"09:00",24.931,121.215,1
"09:00",24.772,121.023,1
"09:00",25.052,121.54,1
"09:00",24.944,121.206,1
"09:00",25.012,121.433,1
"09:00",25.052,121.588,1
"09:00",24.897,121.151,1
"09:00",25.035,121.223,1
"09:00",24.994,121.629,1
"09:00",23.095,120.293,1
"09:00",25.127,121.735,1
"09:00",24.229,120.59,1
"09:00",24.986,121.285,1
"09:00",25.034,121.525,1
"09:00",22.92,120.295,1
"09:00",24.956,121.34,1
"09:00",25.021,121.528,1
"09:00",24.16,120.717,1
"09:00",25.033,121.433,1
"09:00",22.713,120.297,1
"09:00",22.713,120.296,1
"09:00",22.647,120.352,1
"09:00",24.189,120.589,1
"09:00",24.163,120.628,1
"09:00",24.838,121.031,1
"09:00",24.989,121.277,1
"09:00",22.722,120.289,1
"09:00",24.155,120.697,1
"09:00",25.036,121.532,1
"09:00",24.952,121.232,1
"09:00",24.997,121.299,1
"09:00",25.063,121.616,1
"09:00",25.057,121.294,1
"09:00",25.038,121.437,1
"09:00",25.019,121.441,1
"09:00",24.801,121.006,1
"09:00",25.012,121.53,1
"09:00",24.987,121.418,1
"09:00",24.985,121.505,1
"09:00",24.82,121.031,1
"09:00",25.026,121.3,1
"09:00",24.811,120.97,1
"09:00",24.128,120.649,1
"09:00",23.793,120.56,1
"09:00",25.063,121.6,1
"09:00",24.801,120.979,1
"09:00",25.011,121.208,1
"09:00",24.15,120.678,1
"09:00",25.057,121.53,1
"09:00",24.97,121.327,1
"09:00",24.175,120.644,1
"09:00",24.973,121.541,1
"09:00",25.051,121.37,1
"09:00",25.046,121.443,1
"09:00",24.987,121.534,1
"09:00",24.99,121.501,1
"09:00",23.455,120.316,1
"09:00",22.676,120.337,1
"09:00",25.19,121.437,1
"09:00",25.088,121.483,1
"09:00",25.008,121.169,1
"09:00",25.042,121.218,1
"09:00",25.127,121.719,1
"09:00",25.133,121.743,1
"09:00",24.13,120.719,1
"09:00",24.935,121.258,1
"09:00",24.942,121.228,1
"09:00",24.109,120.625,1
"09:00",24.833,121.015,1
"09:00",25.015,121.295,1
"09:00",25.083,121.47,1
"09:00",22.617,120.305,1
"09:00",24.908,121.17,1
"09:00",23.021,120.267,1
"09:00",23.015,120.225,1
"09:00",24.967,121.465,1
"09:00",24.911,121.263,1
"09:00",24.958,121.383,1
"09:00",25.065,121.625,1
"09:00",25.011,121.239,1
"09:00",25.04,121.593,1
"09:00",23.872,120.394,1
"09:00",24.978,121.329,1
"09:00",25.067,121.443,1
"09:00",24.135,120.717,1
"09:00",25.06,121.635,1
"09:00",24.966,121.269,1
"09:00",22.98,120.239,1
"09:00",24.97,121.507,1
"09:00",22.647,120.349,1
"09:00",25.125,121.75,1
"09:00",25.014,121.481,1
"09:00",25.055,121.375,1
"09:00",24.741,121.758,1
"09:00",24.998,121.553,1
"09:00",25.085,121.523,1
"09:00",24.931,121.249,1
"09:00",25.187,121.418,1
"09:00",24.989,121.447,1
"09:00",25.036,121.453,1
"09:00",25.05,121.566,1
"09:00",25.07,121.521,1
"09:00",25.089,121.491,1
"09:00",25.008,121.535,1
"09:00",24.979,121.548,1
"09:00",24.974,121.539,1
"09:00",22.997,120.211,1
"09:00",25.016,121.311,1
"09:00",25.008,121.444,1
"09:00",22.721,120.288,1
"09:00",25.057,121.566,1
"09:00",24.965,121.32,1
"09:00",24.813,120.988,1
"09:00",24.135,120.628,1
"09:00",22.582,120.322,1
"09:00",24.081,120.694,1
"09:00",24.974,121.312,1
"09:00",25.171,121.442,1
"09:00",23.995,121.633,1
"09:00",24.91,121.262,1
"09:00",25.088,121.489,1
"09:00",23.246,121.269,1
"09:00",24.996,121.529,1
"09:00",25.052,121.599,1
"09:00",24.062,120.467,1
"09:00",24.827,121.017,1
"09:00",25.027,121.469,1
"09:00",22.732,120.327,1
"09:00",24.94,121.26,1
"09:00",24.104,120.619,1
"09:00",24.997,121.558,1
"09:00",25.072,121.664,1
"09:00",25.121,121.732,1
"09:00",24.797,121.042,1
"09:00",25.054,121.282,1
"09:00",24.747,121.045,1
"09:00",25.021,121.42,1
"09:00",25.015,121.43,1
"09:00",24.166,120.672,1
"09:00",22.708,120.42,1
"09:00",22.636,120.362,1
"09:00",25.072,121.39,1
"09:00",24.811,120.988,1
"09:00",25.002,121.291,1
"09:00",24.96,121.251,1
"09:00",22.621,120.305,1
"09:00",24.979,121.525,1
"09:00",24.14,120.653,1
"09:00",25.088,121.559,1
"09:00",24.183,120.626,1
"09:00",25.157,121.46,1
"09:00",24.908,121.171,1
"09:00",24.189,120.685,1
"09:00",25.029,121.514,1
"09:00",25.075,121.485,1
"09:00",22.564,120.354,1
"09:00",22.635,120.352,1
"09:00",25.114,121.522,1
"09:00",25.047,121.558,1
"09:00",25.053,121.563,1
"09:00",25.002,121.523,1
"09:00",24.814,120.97,1
"09:00",24.964,121.306,1
"09:00",25.024,121.541,1
"09:00",24.994,121.543,1
"09:00",25.015,121.466,1
"09:00",24.184,120.621,1
"09:00",25.052,121.555,1
"09:00",24.989,121.448,1
"09:00",25.077,121.482,1
"09:00",24.157,120.725,1
"09:00",24.964,121.501,1
"09:00",23.732,120.415,1
"09:00",22.702,120.325,1
"09:00",24.182,120.615,1
"09:00",23.838,120.478,1
"09:00",22.884,120.29,1
"09:00",25.069,121.358,1
"09:00",23.459,120.144,1
"09:00",23.004,120.288,1
"09:00",24.958,121.52,1
"09:00",24.749,121.007,1
"09:00",25.013,121.552,1
"09:00",23.063,120.226,1
"09:00",25.043,121.518,1
"09:00",22.572,120.369,1
"09:00",24.945,121.226,1
"09:00",22.649,120.351,1
"09:00",25.066,121.641,1
"09:00",24.739,121.093,1
"09:00",25.048,121.525,1
"09:00",25,121.561,1
"09:00",25.012,121.463,1
"09:00",23.897,121.606,1
"09:00",24.804,120.997,1
"09:00",25.043,121.29,1
"09:00",24.963,121.423,1
"09:00",22.976,120.214,1
"09:00",24.145,120.662,1
"09:00",25.141,121.749,1
"09:00",25.034,121.506,1
"09:00",25.003,121.582,1
"09:00",24.996,121.554,1
"09:00",24.981,121.331,1
"09:00",25.012,121.543,1
"09:00",24.928,121.285,1
"09:00",25.08,121.384,1
"09:00",23.038,120.298,1
"09:00",25.018,121.266,1
"09:00",24.976,121.276,1
"09:00",25.127,121.718,1
"09:00",23.106,120.577,1
"09:00",25.06,121.433,1
"09:00",25.086,121.833,1
"09:00",24.951,121.205,1
"09:00",23.573,120.255,1
"09:00",25.035,121.531,1
"09:00",25.011,121.424,1
"09:00",24.939,121.245,1
"09:00",25.013,121.455,1
"09:00",25.008,121.525,1
"09:00",24.804,120.954,1
"09:00",22.668,120.306,1
"09:00",25.007,121.418,1
"09:00",22.698,120.298,1
"09:00",22.997,120.161,1
"09:00",24.942,121.284,1
"09:00",25.022,121.493,1
"09:00",24.955,121.301,1
"09:00",25.029,121.529,1
"09:00",25.037,121.551,1
"09:00",24.997,121.494,1
"09:00",24.997,121.561,1
"09:00",25.024,121.468,1
"09:00",22.992,120.213,1
"09:00",23.022,120.272,1
"09:00",25.06,121.602,1
"09:00",22.594,120.31,1
"09:00",24.985,121.444,1
"09:00",24.173,120.699,1
"09:00",25.062,121.613,1
"09:00",25.065,121.624,1
"09:00",24.987,121.488,1
"09:00",22.729,120.28,1
"09:00",24.927,121.291,1
"09:00",24.951,121.226,1
"09:00",25.066,121.48,1
"09:00",24.986,121.535,1
"09:00",24.738,121.658,1
"09:00",24.957,121.236,1
"09:00",25.072,121.494,1
"09:00",24.998,121.549,1
"09:00",24.11,120.618,1
"09:00",25.012,121.475,1
"09:00",25.041,121.561,1
"09:00",25.072,121.661,1
"09:00",24.984,121.534,1
"09:00",25.018,121.464,1
"09:00",25.061,121.501,1
"09:00",22.476,120.255,1
"09:00",23,120.149,1
"09:00",24.944,121.544,1
"09:00",22.661,120.289,1
"09:00",25.024,121.298,1
"09:00",23.119,120.678,1
"09:00",24.818,121.018,1
"09:00",25.053,121.56,1
"09:00",25.061,121.391,1
"09:00",25.074,121.376,1
"09:00",23.275,120.347,1
"09:00",25.023,121.413,1
"09:00",25.071,121.6,1
"09:00",24.276,120.829,1
"09:00",22.997,120.222,1
"09:00",24.977,121.55,1
"09:00",24.907,121.151,1
"09:00",24.232,120.568,1
"09:00",22.588,120.326,1
"09:00",25.068,121.66,1
"09:00",24.728,121.101,1
"09:00",22.641,120.343,1
"09:00",24.803,121.036,1
"09:00",25.014,121.313,1
"09:00",24.991,121.567,1
"09:00",25.047,121.576,1
"09:00",25.114,121.518,1
"09:00",25.012,121.46,1
"09:00",22.793,120.299,1
"09:00",22.059,120.717,1
"09:00",22.739,120.331,1
"09:00",22.595,120.329,1
"09:00",24.183,120.712,1
"09:00",24.8,121.034,1
"09:00",23.487,120.438,1
"09:00",22.965,120.184,1
"09:00",24.921,121.268,1
"09:00",24.023,120.405,1
"09:00",25.003,121.535,1
"09:00",25.04,121.393,1
"09:00",24.906,121.964,1
"09:00",22.646,120.313,1
"09:00",23.771,120.932,1
"09:00",25.012,121.461,1
"09:00",24.427,121.54,1
"09:00",25.052,121.362,1
"09:00",24.948,121.258,1
"09:00",25.16,121.46,1
"09:00",25.004,121.301,1
"09:00",24.954,121.494,1
"09:00",24.795,120.961,1
"09:00",24.926,121.203,1
"09:00",24.914,121.257,1
"09:00",25.204,121.452,1
"09:00",25.123,121.505,1
"09:00",24.924,121.214,1
"09:00",23.976,121.604,1
"09:00",24.96,121.541,1
"09:00",25.071,121.573,1
"09:00",22.566,120.367,1
"09:00",25.025,121.568,1
"09:00",25.013,121.425,1
"09:00",25.02,121.292,1
"09:00",24.997,121.295,1
"09:00",24.947,121.208,1
"09:00",25.01,121.21,1
"09:00",25.04,121.584,1
"09:00",23.068,120.223,1
"09:00",24.816,120.974,1
"09:00",24.935,121.374,1
"09:00",25.048,121.551,1
"09:00",23,120.198,1
"09:00",23.014,120.212,1
"09:00",24.953,121.285,1
"09:00",25.124,121.53,1
"09:00",25.116,121.533,1
"09:00",24.959,121.241,1
"09:00",22.998,120.15,1
"09:00",25.017,121.406,1
"09:00",22.993,120.163,1
"09:00",24.168,120.656,1
"09:00",25.136,121.462,1
"09:00",24.99,121.426,1
"09:00",25.019,121.299,1
"09:00",25.014,121.462,1
"09:00",25.486,120.863,1
"09:00",22.58,120.338,1
"09:00",24.984,121.288,1
"09:00",25.094,121.53,1
"09:00",24.809,121.051,1
"09:00",22.638,120.336,1
"09:00",24.961,121.537,1
"09:00",23.355,120.484,1
"09:00",25.063,121.569,1
"09:00",25.179,121.562,1
"09:00",24.929,121.247,1
"09:00",24.709,121.783,1
"09:00",22.981,120.158,1
"09:00",24.95,121.341,1
"09:00",24.151,120.487,1
"09:00",25.006,121.489,1
"09:00",25.133,121.732,1
"09:00",25.057,121.602,1
"09:00",24.116,120.659,1
"09:00",25.035,121.522,1
"09:00",24.963,121.3,1
"09:00",24.956,121.539,1
"09:00",24.997,121.419,1
"09:00",22.576,120.376,1
"09:00",25.032,121.545,1
"09:00",24.161,120.682,1
"09:00",24.132,120.624,1
"09:00",25.08,121.594,1
"09:00",24.917,121.183,1
"09:00",24.111,120.656,1
"09:00",24.998,121.297,1
"09:00",25.071,121.379,1
"09:00",25.114,121.529,1
"09:00",25.082,121.601,1
"09:00",25.03,121.422,1
"09:00",24.993,121.337,1
"09:00",24.169,120.657,1
"09:00",24.984,121.466,1
"09:00",25.048,121.475,1
"09:00",25.006,121.464,1
"09:00",25,121.492,1
"09:00",22.583,120.311,1
"09:00",24.908,121.153,1
"09:00",24.937,121.375,1
"09:00",24.804,120.955,1
"09:00",25.039,121.545,1
"09:00",24.228,120.573,1
"09:00",24.924,121.261,1
"09:00",25.104,121.593,1
"09:00",24.777,120.988,1
"09:00",24.117,120.653,1
"09:00",23.57,121.125,1
"09:00",24.998,121.501,1
"09:00",25.06,121.494,1
"09:00",25.041,121.567,1
"09:00",23.356,120.335,1
"09:00",25.082,121.439,1
"09:00",24.176,120.641,1
"09:00",24.988,121.256,1
"09:00",25.135,121.477,1
"09:00",24.915,121.287,1
"09:00",24.955,121.354,1
"09:00",23.753,120.466,1
"09:00",25.056,121.629,1
"09:00",24.173,120.639,1
"09:00",25.063,121.431,1
"09:00",24.966,121.538,1
"09:00",25.095,121.529,1
"09:00",22.98,120.189,1
"09:00",24.952,121.41,1
"09:00",24.97,121.257,1
"09:00",25.065,121.375,1
"09:00",24.962,121.306,1
"09:00",22.686,120.304,1
"09:00",25.179,121.445,1
"09:00",22.611,120.33,1
"09:00",22.641,120.289,1
"09:00",25.048,121.594,1
"09:00",22.983,120.152,1
"09:00",25.052,121.624,1
"09:00",24.832,121.005,1
"09:00",24.957,121.36,1
"09:00",25.074,121.177,1
"09:00",25.029,121.438,1
"09:00",25.054,121.609,1
"09:00",22.751,120.338,1
"09:00",22.616,120.305,1
"09:00",22.986,120.26,1
"09:00",25.015,121.433,1
"09:00",25.038,121.55,1
"09:00",25.1,121.523,1
"09:00",25.052,121.529,1
"09:00",24.816,120.961,1
"09:00",25.06,121.292,1
"09:00",23.497,120.356,1
"09:00",25.14,121.482,1
"09:00",25.133,121.733,1
"09:00",24.118,120.454,1
"09:00",25.184,121.437,1
"09:00",25.026,121.289,1
"09:00",25.065,121.602,1
"09:00",24.976,121.561,1
"09:00",25.008,121.429,1
"09:00",22.888,120.235,1
"09:00",25.012,121.228,1
"09:00",24.1,120.668,1
"09:00",24.817,121.03,1
"09:00",22.661,120.29,1
"09:00",24.985,121.445,1
"09:00",25.064,121.49,1
"09:00",24.992,121.458,1
"09:00",25.033,121.56,1
"09:00",24.996,121.479,1
"09:00",24.233,120.565,1
"09:00",25.191,121.433,1
"09:00",25.052,121.46,1
"09:00",24.954,121.355,1
"09:00",25.072,121.581,1
"09:00",24.958,121.213,1
"09:00",24.262,120.721,1
"09:00",22.568,120.344,1
"09:00",24.946,121.26,1
"09:00",24.176,120.687,1
"09:00",24.975,121.249,1
"09:00",25.032,121.505,1
"09:00",22.938,120.229,1
"09:00",24.959,121.424,1
"09:00",24.897,121.043,1
"09:00",24.944,121.222,1
"09:00",25.034,121.218,1
"09:00",25.01,121.471,1
"09:00",22.934,120.194,1
"09:00",24.932,121.235,1
"09:00",24.78,121.018,1
"09:00",24.137,120.624,1
"09:00",24.826,121.028,1
"09:00",25.061,121.559,1
"09:00",22.995,120.163,1
"09:00",25.192,121.443,1
"09:00",24.138,120.649,1
"09:00",25.033,121.474,1
"09:00",24.973,121.226,1
"09:00",23.671,120.483,1
"09:00",23.031,120.237,1
"09:00",24.986,121.53,1
"09:00",22.989,120.181,1
"09:00",25.003,121.219,1
"09:00",22.655,120.308,1
"09:00",25.016,121.211,1
"09:00",24.82,121.77,1
"09:00",22.65,120.343,1
"09:00",25.011,121.499,1
"09:00",24.141,120.67,1
"09:00",24.229,120.57,1
"09:00",22.927,120.248,1
"09:00",24.231,120.559,1
"09:00",24.976,121.444,1
"09:00",25.032,121.553,1
"09:00",25.072,121.372,1
"09:00",24.977,121.444,1
"09:00",25.134,121.745,1
"09:00",22.665,120.305,1
"09:00",25,121.47,1
"09:00",25.035,121.577,1
"09:00",24.152,120.668,1
"09:00",25.054,121.494,1
"09:00",22.998,120.21,1
"09:00",25.01,121.463,1
"09:00",25.035,121.346,1
"09:00",22.619,120.335,1
"09:00",22.979,120.213,1
"09:00",24.981,121.559,1
"09:00",25.036,121.56,1
"09:00",25.072,121.532,1
"09:00",22.598,120.328,1
"09:00",22.746,120.331,1
"09:00",25.039,121.312,1
"09:00",23.978,121.593,1
"09:00",23.014,120.246,1
"09:00",23.031,120.241,1
"09:00",23.022,120.217,1
"09:00",26.153,119.946,1
"09:00",22.649,120.339,1
"09:00",22.665,120.298,1
"09:00",24.8,120.98,1
"09:00",24.992,121.46,1
"09:00",24.164,120.668,1
"09:00",24.108,120.67,1
"09:00",25.067,121.584,1
"09:00",25.057,121.293,1
"09:00",25.023,121.494,1
"09:00",22.981,120.235,1
"09:00",25.06,121.581,1
"09:00",25.058,121.497,1
"09:00",25.198,121.41,1
"09:00",24.984,121.245,1
"09:00",22.72,120.291,1
"09:00",24.147,120.649,1
"09:00",22.635,120.296,1
"09:00",24.239,120.557,1
"09:00",24.19,120.594,1
"09:00",24.801,121.026,1
"09:00",25.017,121.314,1
"09:00",25.093,121.685,1
"09:00",24.76,121.083,1
"09:00",24.944,121.37,1
"09:00",25.092,121.44,1
"09:00",25.069,121.427,1
"09:00",25.04,121.522,1
"09:00",24.55,120.817,1
"09:00",24.968,121.242,1
"09:00",23.544,120.681,1
"09:00",25.04,121.613,1
"09:00",24.114,120.679,1
"09:00",23.002,120.165,1
"09:00",25.085,121.456,1
"09:00",25.072,121.515,1
"09:00",25.042,121.866,1
"09:00",25.021,121.489,1
"09:00",25.091,121.557,1
"09:00",24.937,121.376,1
"09:00",24.986,121.292,1
"09:00",24.962,121.176,1
"09:00",24.778,121.015,1
"09:00",24.785,121.453,1
"09:00",24.8,121.04,1
"09:00",25.189,121.433,1
"09:00",25.071,121.598,1
"09:00",25.022,121.459,1
"09:00",25.005,121.305,1
"09:00",24.928,121.379,1
"09:00",25.039,121.437,1
"09:00",25.028,121.421,1
"09:00",25.13,121.734,1
"09:00",22.563,120.355,1
"09:00",25.063,121.595,1
"09:00",24.99,121.488,1
"09:00",24.955,121.358,1
"09:00",23.68,120.628,1
"09:00",25.094,121.673,1
"09:00",24.795,120.994,1
"09:00",23.001,120.222,1
"09:00",24.155,120.669,1
"09:00",25.06,121.37,1
"09:00",25.086,121.592,1
"09:00",25.005,121.219,1
"09:00",25.03,121.423,1
"09:00",25.078,121.463,1
"09:00",25.064,121.459,1
"09:00",25.013,121.468,1
"09:00",25.197,121.437,1
"09:00",25.047,121.545,1
"09:00",24.978,121.3,1
"09:00",25.051,121.55,1
"09:00",25.069,121.364,1
"09:00",25.056,121.511,1
"09:00",25.017,121.428,1
"09:00",22.609,120.315,1
"09:00",24.784,120.994,1
"09:00",22.667,120.31,1
"09:00",22.665,120.286,1
"09:00",25.04,121.865,1
"09:00",24.761,121.73,1
"09:00",24.14,120.7,1
"09:00",24.992,121.453,1
"09:00",25.182,121.446,1
"09:00",24.806,121.031,1
"09:00",22.666,120.295,1
"09:00",23.039,120.144,1
"09:00",24.999,121.206,1
"09:00",22.972,120.214,1
"09:00",23.023,120.243,1
"09:00",25.013,121.521,1
"09:00",22.641,120.332,1
"09:00",24.996,121.544,1
"09:00",25.056,121.383,1
"09:00",24.986,121.291,1
"09:00",25.009,121.471,1
"09:00",24.801,120.985,1
"09:00",24.987,121.446,1
"09:00",22.974,120.223,1
"09:00",25.023,121.544,1
"09:00",25.051,121.383,1
"09:00",24.142,120.659,1
"09:00",25.177,121.382,1
"09:00",24.181,120.622,1
"09:00",24.949,121.296,1
"09:00",24.974,121.285,1
"09:00",24.252,120.736,1
"09:00",23.02,120.21,1
"09:00",25.052,121.659,1
"09:00",22.598,120.332,1
"09:00",24.842,121.011,1
"09:00",24.146,120.622,1
"09:00",24.939,121.248,1
"09:00",24.952,121.206,1
"09:00",24.995,121.538,1
"09:00",24.981,121.259,1
"09:00",25.084,121.389,1
"09:00",24.15,120.682,1
"09:00",24.116,120.684,1
"09:00",24.147,120.626,1
"09:00",25.069,121.594,1
"09:00",25.033,121.554,1
"09:00",25.078,121.432,1
"09:00",25.021,121.305,1
"09:00",24.997,121.497,1
"09:00",25.034,121.445,1
"09:00",24.759,121.081,1
"09:00",24.233,120.56,1
"09:00",25.134,121.494,1
"09:00",22.59,120.365,1
"09:00",24.158,120.684,1
"09:00",24.8,121.042,1
"09:00",25.134,121.775,1
"09:00",23.727,120.411,1
"09:00",24.93,121.233,1
"09:00",25.047,121.404,1
"09:00",24.802,121.042,1
"09:00",22.976,120.226,1
"09:00",24.796,120.985,1
"09:00",23.004,120.191,1
"09:00",25.038,121.524,1
"09:00",25.071,121.364,1
"09:00",24.144,120.657,1
"09:00",24.961,121.206,1
"09:00",22.667,120.299,1
"09:00",25.052,121.613,1
"09:00",24.159,120.686,1
"09:00",24.978,121.538,1
"09:00",22.992,120.212,1
"09:00",25.012,121.211,1
"09:00",25.053,121.513,1
"09:00",22.96,120.184,1
"09:00",22.678,120.298,1
"09:00",25.076,121.588,1
"09:00",25.202,121.65,1
