iRent平假日,經緯度後三位,小時,想租未租筆數,kepler_time
"假日","22.995,120.499",8,1,"08:00"
"假日","25.079,121.397",8,1,"08:00"
"假日","25.028,121.466",8,1,"08:00"
"假日","22.575,120.354",8,1,"08:00"
"假日","24.973,121.304",8,1,"08:00"
"假日","24.798,120.983",8,1,"08:00"
"假日","25.034,121.512",8,1,"08:00"
"假日","24.117,120.653",8,1,"08:00"
"假日","23.081,120.264",8,1,"08:00"
"假日","24.945,121.490",8,1,"08:00"
"假日","24.990,121.086",8,1,"08:00"
"假日","24.985,121.245",8,1,"08:00"
"假日","24.952,121.355",8,1,"08:00"
"假日","24.181,120.589",8,1,"08:00"
"假日","25.030,121.496",8,1,"08:00"
"假日","22.698,120.253",8,1,"08:00"
"假日","24.817,121.013",8,1,"08:00"
"假日","25.189,121.445",8,1,"08:00"
"假日","22.652,120.306",8,1,"08:00"
"假日","25.024,121.219",8,1,"08:00"
"假日","24.999,121.532",8,1,"08:00"
"假日","25.048,121.636",8,1,"08:00"
"假日","23.023,120.195",8,1,"08:00"
"假日","24.121,120.692",8,1,"08:00"
"假日","25.077,121.395",8,1,"08:00"
"假日","24.981,121.306",8,1,"08:00"
"假日","25.056,121.289",8,1,"08:00"
"假日","24.927,121.287",8,1,"08:00"
"假日","24.936,121.367",8,1,"08:00"
"假日","24.982,121.516",8,1,"08:00"
"假日","22.586,120.309",8,1,"08:00"
"假日","25.075,121.492",8,1,"08:00"
"假日","23.709,120.428",8,1,"08:00"
"假日","24.561,121.741",8,1,"08:00"
"假日","24.942,121.541",8,1,"08:00"
"假日","22.608,120.322",8,1,"08:00"
"假日","24.929,121.252",8,1,"08:00"
"假日","24.981,121.561",8,1,"08:00"
"假日","24.999,121.501",8,1,"08:00"
"假日","24.785,121.003",8,1,"08:00"
"假日","22.954,120.206",8,1,"08:00"
"假日","25.094,121.520",8,1,"08:00"
"假日","24.933,121.253",8,1,"08:00"
"假日","24.980,121.310",8,1,"08:00"
"假日","24.261,120.723",8,1,"08:00"
"假日","25.087,121.707",8,1,"08:00"
"假日","25.061,121.460",8,1,"08:00"
"假日","25.044,121.364",8,1,"08:00"
"假日","24.740,120.898",8,1,"08:00"
"假日","22.639,120.309",8,1,"08:00"
"假日","25.049,121.284",8,1,"08:00"
"假日","24.838,121.008",8,1,"08:00"
"假日","24.122,120.625",8,1,"08:00"
"假日","22.998,120.204",8,1,"08:00"
"假日","22.812,119.712",8,1,"08:00"
"假日","25.015,121.416",8,1,"08:00"
"假日","22.567,120.341",8,1,"08:00"
"假日","25.075,121.603",8,1,"08:00"
"假日","25.057,121.612",8,1,"08:00"
"假日","24.975,121.317",8,1,"08:00"
"假日","24.998,121.542",8,1,"08:00"
"假日","25.034,121.570",8,1,"08:00"
"假日","24.966,121.233",8,1,"08:00"
"假日","25.084,121.490",8,1,"08:00"
"假日","24.114,120.722",8,1,"08:00"
"假日","25.077,121.510",8,1,"08:00"
"假日","24.273,120.737",8,1,"08:00"
"假日","25.133,121.776",8,1,"08:00"
"假日","24.985,121.579",8,1,"08:00"
"假日","25.005,121.505",8,1,"08:00"
"假日","25.164,121.447",8,1,"08:00"
"假日","24.263,120.587",8,1,"08:00"
"假日","24.912,121.242",8,1,"08:00"
"假日","25.184,121.451",8,1,"08:00"
"假日","24.992,121.336",8,1,"08:00"
"假日","22.917,120.184",8,1,"08:00"
"假日","22.996,120.174",8,1,"08:00"
"假日","22.929,120.283",8,1,"08:00"
"假日","24.137,120.672",8,1,"08:00"
"假日","23.977,120.946",8,1,"08:00"
"假日","24.942,121.247",8,1,"08:00"
"假日","23.447,120.322",8,1,"08:00"
"假日","25.012,121.530",8,1,"08:00"
"假日","25.028,121.412",8,1,"08:00"
"假日","24.934,121.249",8,1,"08:00"
"假日","24.775,121.005",8,1,"08:00"
"假日","24.993,121.508",8,1,"08:00"
"假日","24.957,121.422",8,1,"08:00"
"假日","24.999,121.211",8,1,"08:00"
"假日","25.084,121.560",8,1,"08:00"
"假日","25.009,121.227",8,1,"08:00"
"假日","25.056,121.357",8,1,"08:00"
"假日","25.056,121.579",8,1,"08:00"
"假日","25.153,121.462",8,1,"08:00"
"假日","25.134,121.745",8,1,"08:00"
"假日","23.000,120.205",8,1,"08:00"
"假日","25.075,121.577",8,1,"08:00"
"假日","25.021,121.461",8,1,"08:00"
"假日","22.654,120.325",8,1,"08:00"
"假日","25.063,121.524",8,1,"08:00"
"假日","25.032,121.561",8,1,"08:00"
"假日","25.007,121.210",8,1,"08:00"
"假日","24.940,121.225",8,1,"08:00"
"假日","24.177,120.636",8,1,"08:00"
"假日","23.880,120.580",8,1,"08:00"
"假日","25.010,121.531",8,1,"08:00"
"假日","24.990,121.580",8,1,"08:00"
"假日","23.957,120.792",8,1,"08:00"
"假日","24.959,121.261",8,1,"08:00"
"假日","24.794,120.998",8,1,"08:00"
"假日","24.072,120.678",8,1,"08:00"
"假日","25.176,121.430",8,1,"08:00"
"假日","25.047,121.392",8,1,"08:00"
"假日","24.958,121.307",8,1,"08:00"
"假日","22.925,120.287",8,1,"08:00"
"假日","25.680,121.480",8,1,"08:00"
"假日","24.178,120.644",8,1,"08:00"
"假日","22.650,120.306",8,1,"08:00"
"假日","24.783,120.998",8,1,"08:00"
"假日","22.874,121.228",8,1,"08:00"
"假日","24.976,121.537",8,1,"08:00"
"假日","25.036,121.592",8,1,"08:00"
"假日","25.047,121.430",8,1,"08:00"
"假日","22.663,120.315",8,1,"08:00"
"假日","25.027,121.497",8,1,"08:00"
"假日","25.070,121.603",8,1,"08:00"
"假日","24.186,120.646",8,1,"08:00"
"假日","25.026,121.462",8,1,"08:00"
"假日","25.062,121.733",8,1,"08:00"
"假日","24.736,121.096",8,1,"08:00"
"假日","25.114,121.534",8,1,"08:00"
"假日","24.824,120.961",8,1,"08:00"
"假日","25.004,121.231",8,1,"08:00"
"假日","24.625,120.795",8,1,"08:00"
"假日","24.935,121.253",8,1,"08:00"
"假日","25.009,121.211",8,1,"08:00"
"假日","25.006,121.225",8,1,"08:00"
"假日","22.822,120.304",8,1,"08:00"
"假日","24.184,120.615",8,1,"08:00"
"假日","25.016,121.479",8,1,"08:00"
"假日","24.983,121.317",8,1,"08:00"
"假日","25.075,121.602",8,1,"08:00"
"假日","22.919,120.214",8,1,"08:00"
"假日","22.998,120.215",8,1,"08:00"
"假日","24.990,121.576",8,1,"08:00"
"假日","24.607,120.882",8,1,"08:00"
"假日","25.062,121.368",8,1,"08:00"
"假日","25.118,121.465",8,1,"08:00"
"假日","25.082,121.376",8,1,"08:00"
"假日","25.037,121.450",8,1,"08:00"
"假日","25.061,121.612",8,1,"08:00"
"假日","25.038,121.561",8,1,"08:00"
"假日","25.043,121.573",8,1,"08:00"
"假日","25.053,121.446",8,1,"08:00"
"假日","25.015,121.465",8,1,"08:00"
"假日","24.840,121.007",8,1,"08:00"
"假日","22.666,120.308",8,1,"08:00"
"假日","24.789,121.197",8,1,"08:00"
"假日","25.000,121.214",8,1,"08:00"
"假日","22.620,120.290",8,1,"08:00"
"假日","24.822,121.019",8,1,"08:00"
"假日","24.982,121.242",8,1,"08:00"
"假日","24.916,121.179",8,1,"08:00"
"假日","23.015,120.243",8,1,"08:00"
"假日","25.047,121.577",8,1,"08:00"
"假日","22.619,120.334",8,1,"08:00"
"假日","25.057,121.643",8,1,"08:00"
"假日","24.151,120.667",8,1,"08:00"
"假日","25.068,121.573",8,1,"08:00"
"假日","25.019,121.295",8,1,"08:00"
"假日","24.824,121.022",8,1,"08:00"
"假日","25.178,121.438",8,1,"08:00"
"假日","25.075,121.601",8,1,"08:00"
"假日","25.129,121.741",8,1,"08:00"
"假日","22.974,120.223",8,1,"08:00"
"假日","25.052,121.488",8,1,"08:00"
"假日","24.177,120.650",8,1,"08:00"
"假日","24.981,121.451",8,1,"08:00"
"假日","24.803,121.037",8,1,"08:00"
"假日","24.993,121.426",8,1,"08:00"
"假日","25.078,121.574",8,1,"08:00"
"假日","24.826,121.183",8,1,"08:00"
"假日","25.011,121.473",8,1,"08:00"
"假日","24.784,120.999",8,1,"08:00"
"假日","24.165,120.634",8,1,"08:00"
"假日","25.056,121.433",8,1,"08:00"
"假日","24.184,120.587",8,1,"08:00"
"假日","25.025,121.418",8,1,"08:00"
"假日","24.727,120.910",8,1,"08:00"
"假日","24.124,120.720",8,1,"08:00"
"假日","25.060,121.645",8,1,"08:00"
"假日","24.174,120.651",8,1,"08:00"
"假日","24.786,121.025",8,1,"08:00"
"假日","24.779,120.997",8,1,"08:00"
"假日","24.960,121.423",8,1,"08:00"
"假日","25.050,121.575",8,1,"08:00"
"假日","22.643,120.309",8,1,"08:00"
"假日","24.990,121.492",8,1,"08:00"
"假日","22.747,120.331",8,1,"08:00"
"假日","24.168,120.685",8,1,"08:00"
"假日","23.011,120.210",8,1,"08:00"
"假日","24.805,120.953",8,1,"08:00"
"假日","23.984,121.602",8,1,"08:00"
"假日","25.099,121.709",8,1,"08:00"
"假日","22.992,120.247",8,1,"08:00"
"假日","24.802,120.956",8,1,"08:00"
"假日","24.996,121.503",8,1,"08:00"
"假日","23.004,120.257",8,1,"08:00"
"假日","24.995,121.538",8,1,"08:00"
"假日","25.125,121.503",8,1,"08:00"
"假日","24.978,121.254",8,1,"08:00"
"假日","25.070,121.512",8,1,"08:00"
"假日","25.047,121.295",8,1,"08:00"
"假日","25.074,121.602",8,1,"08:00"
"假日","25.049,121.533",8,1,"08:00"
"假日","24.190,120.587",8,1,"08:00"
"假日","25.074,121.285",8,1,"08:00"
"假日","25.065,121.596",8,1,"08:00"
"假日","24.908,121.182",8,1,"08:00"
"假日","25.052,121.290",8,1,"08:00"
"假日","24.118,120.649",8,1,"08:00"
"假日","25.064,121.360",8,1,"08:00"
"假日","25.123,121.728",8,1,"08:00"
"假日","24.170,120.689",8,1,"08:00"
"假日","24.113,120.620",8,1,"08:00"
"假日","24.984,121.291",8,1,"08:00"
"假日","24.101,120.622",8,1,"08:00"
"假日","24.982,121.517",8,1,"08:00"
"假日","25.087,121.512",8,1,"08:00"
"假日","25.079,121.581",8,1,"08:00"
"假日","24.940,121.768",8,1,"08:00"
"假日","25.186,121.446",8,1,"08:00"
"假日","25.004,121.482",8,1,"08:00"
"假日","22.624,120.355",8,1,"08:00"
"假日","24.913,121.188",8,1,"08:00"
"假日","24.805,120.971",8,1,"08:00"
"假日","22.687,120.312",8,1,"08:00"
"假日","25.053,121.537",8,1,"08:00"
"假日","25.180,121.445",8,1,"08:00"
"假日","25.020,121.216",8,1,"08:00"
"假日","22.599,120.307",8,1,"08:00"
"假日","24.783,121.017",8,1,"08:00"
"假日","25.053,121.589",8,1,"08:00"
"假日","24.154,120.660",8,1,"08:00"
"假日","23.005,120.209",8,1,"08:00"
"假日","25.150,121.769",8,1,"08:00"
"假日","25.068,121.576",8,1,"08:00"
"假日","24.984,121.494",8,1,"08:00"
"假日","24.095,120.684",8,1,"08:00"
"假日","24.916,121.379",8,1,"08:00"
"假日","25.070,121.506",8,1,"08:00"
"假日","22.567,120.333",8,1,"08:00"
"假日","22.628,120.280",8,1,"08:00"
"假日","22.714,120.395",8,1,"08:00"
"假日","25.187,121.440",8,1,"08:00"
"假日","25.124,121.723",8,1,"08:00"
"假日","24.807,120.958",8,1,"08:00"
"假日","25.082,121.286",8,1,"08:00"
"假日","24.981,121.246",8,1,"08:00"
"假日","25.053,121.287",8,1,"08:00"
"假日","25.025,121.472",8,1,"08:00"
"假日","25.007,121.482",8,1,"08:00"
"假日","24.804,121.031",8,1,"08:00"
"假日","25.066,121.531",8,1,"08:00"
"假日","25.075,121.438",8,1,"08:00"
"假日","25.073,121.590",8,1,"08:00"
"假日","22.810,120.457",8,1,"08:00"
"假日","24.831,121.011",8,1,"08:00"
"假日","25.039,121.392",8,1,"08:00"
"假日","25.059,121.588",8,1,"08:00"
"假日","25.004,121.479",8,1,"08:00"
"假日","24.121,120.658",8,1,"08:00"
"假日","24.224,120.568",8,1,"08:00"
"假日","25.030,121.499",8,1,"08:00"
"假日","25.081,121.437",8,1,"08:00"
"假日","25.075,121.361",8,1,"08:00"
"假日","22.652,120.284",8,1,"08:00"
"假日","24.108,120.626",8,1,"08:00"
"假日","24.977,121.539",8,1,"08:00"
"假日","25.052,121.523",8,1,"08:00"
"假日","25.067,121.582",8,1,"08:00"
"假日","25.007,121.460",8,1,"08:00"
"假日","24.124,120.715",8,1,"08:00"
"假日","24.948,121.348",8,1,"08:00"
"假日","24.979,121.240",8,1,"08:00"
"假日","25.047,121.570",8,1,"08:00"
"假日","23.737,120.416",8,1,"08:00"
"假日","24.793,121.004",8,1,"08:00"
"假日","24.972,121.231",8,1,"08:00"
"假日","24.166,120.706",8,1,"08:00"
"假日","24.956,121.513",8,1,"08:00"
"假日","25.088,121.387",8,1,"08:00"
"假日","25.201,121.437",8,1,"08:00"
"假日","25.003,121.215",8,1,"08:00"
"假日","22.977,120.236",8,1,"08:00"
"假日","24.800,120.985",8,1,"08:00"
"假日","25.060,121.610",8,1,"08:00"
"假日","22.667,120.298",8,1,"08:00"
"假日","24.957,121.230",8,1,"08:00"
"假日","24.782,121.018",8,1,"08:00"
"假日","25.138,121.502",8,1,"08:00"
"假日","22.943,120.165",8,1,"08:00"
"假日","22.650,120.303",8,1,"08:00"
"假日","25.040,121.551",8,1,"08:00"
"假日","23.019,120.213",8,1,"08:00"
"假日","22.568,120.344",8,1,"08:00"
"假日","25.070,121.605",8,1,"08:00"
"假日","22.655,120.313",8,1,"08:00"
"假日","24.173,120.682",8,1,"08:00"
"假日","24.990,121.293",8,1,"08:00"
"假日","24.955,121.296",8,1,"08:00"
"假日","25.041,121.263",8,1,"08:00"
"假日","22.983,120.223",8,1,"08:00"
"假日","25.033,121.471",8,1,"08:00"
"假日","24.252,120.550",8,1,"08:00"
"假日","25.064,121.550",8,1,"08:00"
"假日","24.959,121.593",8,1,"08:00"
"假日","25.134,121.751",8,1,"08:00"
"假日","22.644,120.304",8,1,"08:00"
"假日","24.935,121.286",8,1,"08:00"
"假日","22.663,120.313",8,1,"08:00"
"假日","25.082,121.551",8,1,"08:00"
"假日","24.170,120.687",8,1,"08:00"
"假日","25.012,121.511",8,1,"08:00"
"假日","22.571,120.320",8,1,"08:00"
"假日","25.030,121.443",8,1,"08:00"
"假日","25.188,121.443",8,1,"08:00"
"假日","25.051,121.575",8,1,"08:00"
"假日","25.081,121.239",8,1,"08:00"
"假日","23.008,120.205",8,1,"08:00"
"假日","24.974,121.445",8,1,"08:00"
"假日","25.052,121.561",8,1,"08:00"
"假日","22.659,120.311",8,1,"08:00"
"假日","25.051,121.627",8,1,"08:00"
"假日","25.079,121.288",8,1,"08:00"
"假日","25.058,121.497",8,1,"08:00"
"假日","25.046,121.279",8,1,"08:00"
"假日","25.073,121.286",8,1,"08:00"
"假日","24.803,120.970",8,1,"08:00"
"假日","25.052,121.295",8,1,"08:00"
"假日","22.951,120.285",8,1,"08:00"
"假日","25.062,121.636",8,1,"08:00"
"假日","25.052,121.469",8,1,"08:00"
"假日","25.058,121.565",8,1,"08:00"
"假日","24.805,121.037",8,1,"08:00"
"假日","25.016,121.317",8,1,"08:00"
"假日","24.809,121.033",8,1,"08:00"
"假日","22.983,120.219",8,1,"08:00"
"假日","25.050,121.550",8,1,"08:00"
"假日","25.077,121.544",8,1,"08:00"
"假日","22.891,120.251",8,1,"08:00"
"假日","25.176,121.448",8,1,"08:00"
"假日","24.257,120.718",8,1,"08:00"
"假日","22.731,120.282",8,1,"08:00"
"假日","25.176,121.456",8,1,"08:00"
"假日","25.188,121.440",8,1,"08:00"
"假日","24.982,121.418",8,1,"08:00"
"假日","25.044,121.381",8,1,"08:00"
"假日","25.105,121.512",8,1,"08:00"
"假日","23.014,120.214",8,1,"08:00"
"假日","24.763,121.032",8,1,"08:00"
"假日","25.115,121.503",8,1,"08:00"
"假日","23.005,120.247",8,1,"08:00"
"假日","25.062,121.537",8,1,"08:00"
"假日","24.990,121.331",8,1,"08:00"
"假日","24.225,120.559",8,1,"08:00"
"假日","24.950,121.260",8,1,"08:00"
"假日","25.068,121.591",8,1,"08:00"
"假日","24.911,121.180",8,1,"08:00"
"假日","24.987,121.520",8,1,"08:00"
"假日","24.177,120.588",8,1,"08:00"
"假日","24.145,120.659",8,1,"08:00"
"假日","25.087,121.565",8,1,"08:00"
"假日","25.070,121.476",8,1,"08:00"
"假日","25.079,121.597",8,1,"08:00"
"假日","24.979,121.288",8,1,"08:00"
"假日","25.028,121.527",8,1,"08:00"
"假日","25.039,121.562",8,1,"08:00"
"假日","25.064,121.284",8,1,"08:00"
"假日","25.017,121.457",8,1,"08:00"
"假日","25.008,121.207",8,1,"08:00"
"假日","24.146,120.642",8,1,"08:00"
"假日","24.829,121.007",8,1,"08:00"
"假日","24.154,120.689",8,1,"08:00"
"假日","25.038,121.590",8,1,"08:00"
"假日","24.815,120.961",8,1,"08:00"
"假日","25.063,121.552",8,1,"08:00"
"假日","22.746,121.143",8,1,"08:00"
"假日","22.593,120.313",8,1,"08:00"
"假日","25.062,121.551",8,1,"08:00"
"假日","22.576,120.334",8,1,"08:00"
"假日","25.009,121.485",8,1,"08:00"
"假日","25.060,121.661",8,1,"08:00"
"假日","24.996,121.512",8,1,"08:00"
"假日","25.062,121.549",8,1,"08:00"
"假日","24.788,121.034",8,1,"08:00"
"假日","22.751,120.332",8,1,"08:00"
"假日","23.038,120.241",8,1,"08:00"
"假日","25.006,121.209",8,1,"08:00"
"假日","22.976,120.200",8,1,"08:00"
"假日","25.060,121.535",8,1,"08:00"
"假日","24.239,120.562",8,1,"08:00"
"假日","25.083,121.240",8,1,"08:00"
"假日","24.216,120.574",8,1,"08:00"
"假日","25.053,121.558",8,1,"08:00"
"假日","25.009,121.531",8,1,"08:00"
"假日","25.174,121.445",8,1,"08:00"
"假日","24.732,121.061",8,1,"08:00"
"假日","24.800,121.037",8,1,"08:00"
"假日","24.185,120.682",8,1,"08:00"
"假日","22.683,120.306",8,1,"08:00"
"假日","25.051,121.297",8,1,"08:00"
"假日","25.078,121.552",8,1,"08:00"
"假日","25.186,121.428",8,1,"08:00"
"假日","23.011,120.209",8,1,"08:00"
"假日","25.110,121.277",8,1,"08:00"
"假日","25.077,121.442",8,1,"08:00"
"假日","25.090,121.433",8,1,"08:00"
"假日","23.000,120.219",8,1,"08:00"
"假日","25.059,121.499",8,1,"08:00"
"假日","25.012,121.223",8,1,"08:00"
"假日","24.912,121.184",8,1,"08:00"
"假日","24.982,121.552",8,1,"08:00"
"假日","25.095,121.515",8,1,"08:00"
"假日","25.076,121.369",8,1,"08:00"
"假日","24.163,120.659",8,1,"08:00"
"假日","25.012,121.484",8,1,"08:00"
"假日","24.132,120.665",8,1,"08:00"
"假日","23.015,120.207",8,1,"08:00"
"假日","24.163,120.669",8,1,"08:00"
"假日","25.051,121.620",8,1,"08:00"
"假日","25.004,121.428",8,1,"08:00"
"假日","22.638,120.296",8,1,"08:00"
"假日","24.985,121.243",8,1,"08:00"
"假日","25.043,121.506",8,1,"08:00"
"假日","23.463,120.326",8,1,"08:00"
"假日","24.101,120.682",8,1,"08:00"
"假日","25.076,121.285",8,1,"08:00"
"假日","24.835,121.015",8,1,"08:00"
"假日","25.059,121.470",8,1,"08:00"
"假日","25.041,121.446",8,1,"08:00"
"假日","22.535,120.360",8,1,"08:00"
"假日","24.960,121.240",8,1,"08:00"
"假日","25.045,121.528",8,1,"08:00"
"假日","24.227,120.576",8,1,"08:00"
"假日","23.044,120.239",8,1,"08:00"
"假日","25.104,121.528",8,1,"08:00"
"假日","25.040,121.431",8,1,"08:00"
"假日","23.317,120.261",8,1,"08:00"
"假日","25.040,121.550",8,1,"08:00"
"假日","25.055,121.539",8,1,"08:00"
"假日","25.059,121.496",8,1,"08:00"
"假日","22.630,120.312",8,1,"08:00"
"假日","25.024,121.414",8,1,"08:00"
"假日","22.607,120.343",8,1,"08:00"
"假日","25.164,121.448",8,1,"08:00"
"假日","24.986,121.567",8,1,"08:00"
"假日","25.043,121.450",8,1,"08:00"
"假日","25.041,121.588",8,1,"08:00"
"假日","24.759,121.050",8,1,"08:00"
"假日","25.048,121.452",8,1,"08:00"
"假日","24.831,121.019",8,1,"08:00"
"假日","25.082,121.566",8,1,"08:00"
"假日","25.077,121.396",8,1,"08:00"
"假日","24.173,120.657",8,1,"08:00"
"假日","24.161,120.661",8,1,"08:00"
"假日","23.126,121.219",8,1,"08:00"
"假日","25.024,121.472",8,1,"08:00"
"假日","24.178,120.623",8,1,"08:00"
"假日","24.953,121.259",8,1,"08:00"
"假日","23.303,120.258",8,1,"08:00"
"假日","24.798,120.973",8,1,"08:00"
"假日","22.992,120.177",8,1,"08:00"
"假日","25.064,121.585",8,1,"08:00"
"假日","24.873,121.087",8,1,"08:00"
"假日","22.722,120.315",8,1,"08:00"
"假日","23.557,119.601",8,1,"08:00"
"假日","25.072,121.594",8,1,"08:00"
"假日","25.116,121.510",8,1,"08:00"
"假日","25.010,121.319",8,1,"08:00"
"假日","25.029,121.414",8,1,"08:00"
"假日","25.178,121.444",8,1,"08:00"
"假日","25.079,121.577",8,1,"08:00"
"假日","24.901,121.176",8,1,"08:00"
"假日","25.170,121.442",8,1,"08:00"
"假日","24.956,121.237",8,1,"08:00"
"假日","24.793,121.032",8,1,"08:00"
"假日","25.098,121.519",8,1,"08:00"
"假日","24.993,121.312",8,1,"08:00"
"假日","25.228,121.499",8,1,"08:00"
"假日","25.030,121.549",8,1,"08:00"
"假日","24.783,121.001",8,1,"08:00"
"假日","25.188,121.418",8,1,"08:00"
"假日","25.024,121.566",8,1,"08:00"
"假日","24.200,120.707",8,1,"08:00"
"假日","24.188,120.698",8,1,"08:00"
"假日","25.086,121.602",8,1,"08:00"
"假日","22.986,120.194",8,1,"08:00"
"假日","24.962,121.240",8,1,"08:00"
"假日","25.052,121.443",8,1,"08:00"
"假日","22.993,120.237",8,1,"08:00"
"假日","22.671,120.324",8,1,"08:00"
"假日","25.059,121.547",8,1,"08:00"
"假日","25.021,121.417",8,1,"08:00"
"假日","25.016,121.304",8,1,"08:00"
"假日","24.132,120.633",8,1,"08:00"
"假日","25.053,121.511",8,1,"08:00"
"假日","24.998,121.320",8,1,"08:00"
"假日","24.913,121.169",8,1,"08:00"
"假日","25.061,121.567",8,1,"08:00"
"假日","24.219,120.581",8,1,"08:00"
"假日","24.959,121.200",8,1,"08:00"
"假日","22.999,120.223",8,1,"08:00"
"假日","25.080,121.564",8,1,"08:00"
"假日","22.619,120.307",8,1,"08:00"
"假日","23.982,121.611",8,1,"08:00"
"假日","25.026,121.536",8,1,"08:00"
"假日","25.091,121.706",8,1,"08:00"
"假日","24.807,120.990",8,1,"08:00"
"假日","25.011,121.534",8,1,"08:00"
